,Year,Date,Team1,Team2,Result,GameResult
8982,1998,1998-05-22,롯데,현대,W 4:3,1
8983,1998,1998-05-22,삼성,한화,L 6:7,1
8984,1998,1998-05-22,쌍방울,OB,W 3:1,1
8985,1998,1998-05-22,한화,삼성,W 7:6,1
8986,1998,1998-05-22,해태,LG,L 1:9,1
8987,1998,1998-05-22,현대,롯데,L 3:4,1
8988,1998,1998-05-23,LG,삼성,W 8:4,1
8989,1998,1998-05-23,OB,한화,W 11:7,1
8990,1998,1998-05-23,롯데,해태,W 5:0,1
8991,1998,1998-05-23,삼성,LG,L 4:8,1
8992,1998,1998-05-23,쌍방울,현대,L 0:7,1
8993,1998,1998-05-23,한화,OB,L 7:11,1
8994,1998,1998-05-23,해태,롯데,L 0:5,1
8995,1998,1998-05-23,현대,쌍방울,W 7:0,1
8996,1998,1998-05-24,LG,삼성,L 3:8,1
8997,1998,1998-05-24,OB,한화,L 4:11,1
8998,1998,1998-05-24,롯데,해태,L 1:6,1
8999,1998,1998-05-24,삼성,LG,W 8:3,1
9000,1998,1998-05-24,쌍방울,현대,L 2:6,1
9001,1998,1998-05-24,한화,OB,W 11:4,1
9002,1998,1998-05-24,해태,롯데,W 6:1,1
9003,1998,1998-05-24,현대,쌍방울,W 6:2,1
9004,1998,1998-05-25,LG,삼성,W 7:3,1
9005,1998,1998-05-25,OB,한화,L 4:6,1
9006,1998,1998-05-25,롯데,해태,W 5:2,1
9007,1998,1998-05-25,삼성,LG,L 3:7,1
9008,1998,1998-05-25,쌍방울,현대,W 8:3,1
9009,1998,1998-05-25,한화,OB,W 6:4,1
9010,1998,1998-05-25,해태,롯데,L 2:5,1
9011,1998,1998-05-25,현대,쌍방울,L 3:8,1
9012,1998,1998-05-27,LG,현대,L 4:7,1
9013,1998,1998-05-27,OB,롯데,W 9:4,1
9014,1998,1998-05-27,롯데,OB,L 4:9,1
9015,1998,1998-05-27,삼성,쌍방울,L 2:11,1
9016,1998,1998-05-27,쌍방울,삼성,W 11:2,1
9017,1998,1998-05-27,한화,해태,W 5:2,1
9018,1998,1998-05-27,해태,한화,L 2:5,1
9019,1998,1998-05-27,현대,LG,W 7:4,1
9020,1998,1998-05-28,LG,현대,W 7:5,1
9021,1998,1998-05-28,OB,롯데,W 7:4,1
9022,1998,1998-05-28,롯데,OB,L 4:7,1
9023,1998,1998-05-28,삼성,쌍방울,W 4:3,1
9024,1998,1998-05-28,쌍방울,삼성,L 3:4,1
9025,1998,1998-05-28,한화,해태,L 2:3,1
9026,1998,1998-05-28,해태,한화,W 3:2,1
9027,1998,1998-05-28,현대,LG,L 5:7,1
9028,1998,1998-05-29,LG,현대,W 8:1,1
9029,1998,1998-05-29,OB,롯데,W 6:5,1
9030,1998,1998-05-29,롯데,OB,L 5:6,1
9031,1998,1998-05-29,삼성,쌍방울,W 3:2,1
9032,1998,1998-05-29,쌍방울,삼성,L 2:3,1
9033,1998,1998-05-29,한화,해태,W 3:1,1
9034,1998,1998-05-29,해태,한화,L 1:3,1
9035,1998,1998-05-29,현대,LG,L 1:8,1
9036,1998,1998-05-30,LG,해태,L 1:10,1
9037,1998,1998-05-30,OB,쌍방울,W 7:3,1
9038,1998,1998-05-30,롯데,한화,W 1:0,1
9039,1998,1998-05-30,삼성,현대,L 0:2,1
9040,1998,1998-05-30,쌍방울,OB,L 3:7,1
9041,1998,1998-05-30,한화,롯데,L 0:1,1
9042,1998,1998-05-30,해태,LG,W 10:1,1
9043,1998,1998-05-30,현대,삼성,W 2:0,1
9044,1998,1998-05-31,LG,해태,W 5:3,1
9045,1998,1998-05-31,OB,쌍방울,L 2:5,1
9046,1998,1998-05-31,롯데,한화,L 6:10,1
9047,1998,1998-05-31,삼성,현대,L 6:8,1
9048,1998,1998-05-31,쌍방울,OB,W 5:2,1
9049,1998,1998-05-31,한화,롯데,W 10:6,1
9050,1998,1998-05-31,해태,LG,L 3:5,1
9051,1998,1998-05-31,현대,삼성,W 8:6,1
9052,1998,1998-06-01,OB,쌍방울,W 8:1,1
9053,1998,1998-06-01,롯데,한화,L 4:6,1
9054,1998,1998-06-01,삼성,현대,L 1:12,1
9055,1998,1998-06-01,쌍방울,OB,L 1:8,1
9056,1998,1998-06-01,한화,롯데,W 6:4,1
9057,1998,1998-06-01,현대,삼성,W 12:1,1
9058,1998,1998-06-03,LG,삼성,L 4:8,1
9059,1998,1998-06-03,OB,한화,W 3:0,1
9060,1998,1998-06-03,롯데,해태,W 4:0,1
9061,1998,1998-06-03,삼성,LG,W 8:4,1
9062,1998,1998-06-03,쌍방울,현대,L 2:7,1
9063,1998,1998-06-03,한화,OB,L 0:3,1
9064,1998,1998-06-03,해태,롯데,L 0:4,1
9065,1998,1998-06-03,현대,쌍방울,W 7:2,1
9066,1998,1998-06-04,LG,삼성,L 2:4,1
9067,1998,1998-06-04,OB,한화,L 1:9,1
9068,1998,1998-06-04,롯데,해태,W 2:1,1
9069,1998,1998-06-04,삼성,LG,W 4:2,1
9070,1998,1998-06-04,쌍방울,현대,L 2:3,1
9071,1998,1998-06-04,한화,OB,W 9:1,1
9072,1998,1998-06-04,해태,롯데,L 1:2,1
9073,1998,1998-06-04,현대,쌍방울,W 3:2,1
9074,1998,1998-06-05,LG,삼성,L 4:8,1
9075,1998,1998-06-05,롯데,해태,L 2:11,1
9076,1998,1998-06-05,삼성,LG,W 8:4,1
9077,1998,1998-06-05,해태,롯데,W 11:2,1
9078,1998,1998-06-06,LG,롯데,W 6:5,1
9079,1998,1998-06-06,OB,현대,L 1:3,1
9080,1998,1998-06-06,롯데,LG,L 5:6,1
9081,1998,1998-06-06,삼성,해태,W 4:2,1
9082,1998,1998-06-06,쌍방울,한화,L 2:6,1
9083,1998,1998-06-06,한화,쌍방울,W 6:2,1
9084,1998,1998-06-06,해태,삼성,L 2:4,1
9085,1998,1998-06-06,현대,OB,W 3:1,1
9086,1998,1998-06-07,LG,롯데,W 5:3,1
9087,1998,1998-06-07,OB,현대,L 6:12,1
9088,1998,1998-06-07,OB,현대,W 7:3,1
9089,1998,1998-06-07,롯데,LG,L 3:5,1
9090,1998,1998-06-07,삼성,해태,L 7:8,1
9091,1998,1998-06-07,쌍방울,한화,L 1:6,1
9092,1998,1998-06-07,한화,쌍방울,W 6:1,1
9093,1998,1998-06-07,해태,삼성,W 8:7,1
9094,1998,1998-06-07,현대,OB,L 3:7,1
9095,1998,1998-06-07,현대,OB,W 12:6,1
9096,1998,1998-06-08,LG,롯데,W 5:4,1
9097,1998,1998-06-08,OB,현대,L 2:3,1
9098,1998,1998-06-08,롯데,LG,L 4:5,1
9099,1998,1998-06-08,삼성,해태,L 3:9,1
9100,1998,1998-06-08,쌍방울,한화,W 8:5,1
9101,1998,1998-06-08,한화,쌍방울,L 5:8,1
9102,1998,1998-06-08,해태,삼성,W 9:3,1
9103,1998,1998-06-08,현대,OB,W 3:2,1
9104,1998,1998-06-10,LG,쌍방울,W 10:4,1
9105,1998,1998-06-10,OB,해태,L 0:3,1
9106,1998,1998-06-10,롯데,삼성,L 4:8,1
9107,1998,1998-06-10,삼성,롯데,W 8:4,1
9108,1998,1998-06-10,쌍방울,LG,L 4:10,1
9109,1998,1998-06-10,한화,현대,L 4:8,1
9110,1998,1998-06-10,해태,OB,W 3:0,1
9111,1998,1998-06-10,현대,한화,W 8:4,1
9112,1998,1998-06-11,LG,쌍방울,L 6:7,1
9113,1998,1998-06-11,LG,쌍방울,W 6:4,1
9114,1998,1998-06-11,OB,해태,W 2:1,1
9115,1998,1998-06-11,롯데,삼성,D 4:4,1
9116,1998,1998-06-11,롯데,삼성,L 1:7,1
9117,1998,1998-06-11,삼성,롯데,D 4:4,1
9118,1998,1998-06-11,삼성,롯데,W 7:1,1
9119,1998,1998-06-11,쌍방울,LG,L 4:6,1
9120,1998,1998-06-11,쌍방울,LG,W 7:6,1
9121,1998,1998-06-11,한화,현대,L 0:1,1
9122,1998,1998-06-11,해태,OB,L 1:2,1
9123,1998,1998-06-11,현대,한화,W 1:0,1
9124,1998,1998-06-12,LG,쌍방울,L 5:11,1
9125,1998,1998-06-12,OB,해태,L 1:2,1
9126,1998,1998-06-12,롯데,삼성,W 6:3,1
9127,1998,1998-06-12,삼성,롯데,L 3:6,1
9128,1998,1998-06-12,쌍방울,LG,W 11:5,1
9129,1998,1998-06-12,한화,현대,L 2:4,1
9130,1998,1998-06-12,해태,OB,W 2:1,1
9131,1998,1998-06-12,현대,한화,W 4:2,1
9132,1998,1998-06-13,롯데,쌍방울,L 5:10,1
9133,1998,1998-06-13,쌍방울,롯데,W 10:5,1
9134,1998,1998-06-14,LG,OB,L 0:7,1
9135,1998,1998-06-14,LG,OB,W 10:2,1
9136,1998,1998-06-14,OB,LG,L 2:10,1
9137,1998,1998-06-14,OB,LG,W 7:0,1
9138,1998,1998-06-14,롯데,쌍방울,L 2:4,1
9139,1998,1998-06-14,삼성,한화,W 8:4,1
9140,1998,1998-06-14,쌍방울,롯데,W 4:2,1
9141,1998,1998-06-14,한화,삼성,L 4:8,1
9142,1998,1998-06-15,LG,OB,D 3:3,1
9143,1998,1998-06-15,OB,LG,D 3:3,1
9144,1998,1998-06-15,롯데,쌍방울,W 9:2,1
9145,1998,1998-06-15,삼성,한화,L 2:5,1
9146,1998,1998-06-15,삼성,한화,W 4:2,1
9147,1998,1998-06-15,쌍방울,롯데,L 2:9,1
9148,1998,1998-06-15,한화,삼성,L 2:4,1
9149,1998,1998-06-15,한화,삼성,W 5:2,1
9150,1998,1998-06-15,해태,현대,L 2:8,1
9151,1998,1998-06-15,해태,현대,L 4:5,1
9152,1998,1998-06-15,현대,해태,W 5:4,1
9153,1998,1998-06-15,현대,해태,W 8:2,1
9154,1998,1998-06-17,LG,해태,W 6:0,1
9155,1998,1998-06-17,OB,쌍방울,W 14:2,1
9156,1998,1998-06-17,롯데,한화,L 3:6,1
9157,1998,1998-06-17,삼성,현대,W 6:3,1
9158,1998,1998-06-17,쌍방울,OB,L 2:14,1
9159,1998,1998-06-17,한화,롯데,W 6:3,1
9160,1998,1998-06-17,해태,LG,L 0:6,1
9161,1998,1998-06-17,현대,삼성,L 3:6,1
9162,1998,1998-06-18,LG,해태,L 2:7,1
9163,1998,1998-06-18,OB,쌍방울,L 0:3,1
9164,1998,1998-06-18,OB,쌍방울,L 1:2,1
9165,1998,1998-06-18,롯데,한화,W 5:2,1
9166,1998,1998-06-18,삼성,현대,L 2:5,1
9167,1998,1998-06-18,쌍방울,OB,W 2:1,1
9168,1998,1998-06-18,쌍방울,OB,W 3:0,1
9169,1998,1998-06-18,한화,롯데,L 2:5,1
9170,1998,1998-06-18,해태,LG,W 7:2,1
9171,1998,1998-06-18,현대,삼성,W 5:2,1
9172,1998,1998-06-19,LG,해태,W 4:1,1
9173,1998,1998-06-19,롯데,한화,L 5:6,1
9174,1998,1998-06-19,삼성,현대,L 2:3,1
9175,1998,1998-06-19,한화,롯데,W 6:5,1
9176,1998,1998-06-19,해태,LG,L 1:4,1
9177,1998,1998-06-19,현대,삼성,W 3:2,1
9178,1998,1998-06-20,LG,한화,W 1:0,1
9179,1998,1998-06-20,OB,삼성,L 2:13,1
9180,1998,1998-06-20,롯데,현대,L 2:9,1
9181,1998,1998-06-20,삼성,OB,W 13:2,1
9182,1998,1998-06-20,쌍방울,해태,W 6:1,1
9183,1998,1998-06-20,한화,LG,L 0:1,1
9184,1998,1998-06-20,해태,쌍방울,L 1:6,1
9185,1998,1998-06-20,현대,롯데,W 9:2,1
9186,1998,1998-06-21,LG,한화,L 4:11,1
9187,1998,1998-06-21,OB,삼성,L 1:10,1
9188,1998,1998-06-21,롯데,현대,W 4:3,1
9189,1998,1998-06-21,삼성,OB,W 10:1,1
9190,1998,1998-06-21,쌍방울,해태,L 2:10,1
9191,1998,1998-06-21,한화,LG,W 11:4,1
9192,1998,1998-06-21,해태,쌍방울,W 10:2,1
9193,1998,1998-06-21,현대,롯데,L 3:4,1
9194,1998,1998-06-22,LG,한화,W 12:5,1
9195,1998,1998-06-22,OB,삼성,L 2:3,1
9196,1998,1998-06-22,롯데,현대,W 15:6,1
9197,1998,1998-06-22,삼성,OB,W 3:2,1
9198,1998,1998-06-22,쌍방울,해태,L 3:7,1
9199,1998,1998-06-22,한화,LG,L 5:12,1
9200,1998,1998-06-22,해태,쌍방울,W 7:3,1
9201,1998,1998-06-22,현대,롯데,L 6:15,1
9202,1998,1998-06-24,LG,현대,L 4:5,1
9203,1998,1998-06-24,삼성,쌍방울,L 7:8,1
9204,1998,1998-06-24,쌍방울,삼성,W 8:7,1
9205,1998,1998-06-24,현대,LG,W 5:4,1
9206,1998,1998-06-27,LG,삼성,L 4:12,1
9207,1998,1998-06-27,OB,한화,L 0:1,1
9208,1998,1998-06-27,삼성,LG,W 12:4,1
9209,1998,1998-06-27,한화,OB,W 1:0,1
9210,1998,1998-06-27,해태,현대,W 7:1,1
9211,1998,1998-06-27,현대,해태,L 1:7,1
9212,1998,1998-06-28,LG,삼성,L 6:7,1
9213,1998,1998-06-28,OB,한화,W 5:3,1
9214,1998,1998-06-28,삼성,LG,W 7:6,1
9215,1998,1998-06-28,한화,OB,L 3:5,1
9216,1998,1998-06-28,해태,현대,L 3:8,1
9217,1998,1998-06-28,현대,해태,W 8:3,1
9218,1998,1998-06-29,LG,삼성,W 4:2,1
9219,1998,1998-06-29,OB,한화,W 4:3,1
9220,1998,1998-06-29,롯데,쌍방울,L 3:4,1
9221,1998,1998-06-29,삼성,LG,L 2:4,1
9222,1998,1998-06-29,쌍방울,롯데,W 4:3,1
9223,1998,1998-06-29,한화,OB,L 3:4,1
9224,1998,1998-06-29,해태,현대,W 7:5,1
9225,1998,1998-06-29,현대,해태,L 5:7,1
9226,1998,1998-07-01,롯데,삼성,W 4:3,1
9227,1998,1998-07-01,삼성,롯데,L 3:4,1
9228,1998,1998-07-02,롯데,삼성,L 5:7,1
9229,1998,1998-07-02,롯데,삼성,W 3:2,1
9230,1998,1998-07-02,삼성,롯데,L 2:3,1
9231,1998,1998-07-02,삼성,롯데,W 7:5,1
9232,1998,1998-07-03,LG,쌍방울,L 2:3,1
9233,1998,1998-07-03,LG,쌍방울,W 9:4,1
9234,1998,1998-07-03,롯데,삼성,L 1:10,1
9235,1998,1998-07-03,삼성,롯데,W 10:1,1
9236,1998,1998-07-03,쌍방울,LG,L 4:9,1
9237,1998,1998-07-03,쌍방울,LG,W 3:2,1
9238,1998,1998-07-04,LG,롯데,W 5:3,1
9239,1998,1998-07-04,OB,현대,W 3:1,1
9240,1998,1998-07-04,롯데,LG,L 3:5,1
9241,1998,1998-07-04,삼성,해태,L 2:3,1
9242,1998,1998-07-04,해태,삼성,W 3:2,1
9243,1998,1998-07-04,현대,OB,L 1:3,1
9244,1998,1998-07-05,LG,롯데,L 5:9,1
9245,1998,1998-07-05,OB,현대,L 0:3,1
9246,1998,1998-07-05,롯데,LG,W 9:5,1
9247,1998,1998-07-05,삼성,해태,W 4:1,1
9248,1998,1998-07-05,해태,삼성,L 1:4,1
9249,1998,1998-07-05,현대,OB,W 3:0,1
9250,1998,1998-07-06,LG,롯데,W 9:1,1
9251,1998,1998-07-06,OB,현대,W 3:1,1
9252,1998,1998-07-06,롯데,LG,L 1:9,1
9253,1998,1998-07-06,삼성,해태,W 4:2,1
9254,1998,1998-07-06,쌍방울,한화,L 0:6,1
9255,1998,1998-07-06,쌍방울,한화,W 5:1,1
9256,1998,1998-07-06,한화,쌍방울,L 1:5,1
9257,1998,1998-07-06,한화,쌍방울,W 6:0,1
9258,1998,1998-07-06,해태,삼성,L 2:4,1
9259,1998,1998-07-06,현대,OB,L 1:3,1
9260,1998,1998-07-11,LG,한화,L 5:7,1
9261,1998,1998-07-11,롯데,해태,W 4:0,1
9262,1998,1998-07-11,쌍방울,현대,L 2:10,1
9263,1998,1998-07-11,한화,LG,W 7:5,1
9264,1998,1998-07-11,해태,롯데,L 0:4,1
9265,1998,1998-07-11,현대,쌍방울,W 10:2,1
9266,1998,1998-07-12,LG,한화,L 5:12,1
9267,1998,1998-07-12,OB,삼성,L 5:7,1
9268,1998,1998-07-12,OB,삼성,W 9:4,1
9269,1998,1998-07-12,롯데,해태,W 5:2,1
9270,1998,1998-07-12,삼성,OB,L 4:9,1
9271,1998,1998-07-12,삼성,OB,W 7:5,1
9272,1998,1998-07-12,쌍방울,현대,W 3:2,1
9273,1998,1998-07-12,한화,LG,W 12:5,1
9274,1998,1998-07-12,해태,롯데,L 2:5,1
9275,1998,1998-07-12,현대,쌍방울,L 2:3,1
9276,1998,1998-07-13,LG,한화,W 5:1,1
9277,1998,1998-07-13,OB,삼성,L 5:9,1
9278,1998,1998-07-13,삼성,OB,W 9:5,1
9279,1998,1998-07-13,쌍방울,현대,W 9:7,1
9280,1998,1998-07-13,한화,LG,L 1:5,1
9281,1998,1998-07-13,현대,쌍방울,L 7:9,1
9282,1998,1998-07-15,LG,OB,L 2:5,1
9283,1998,1998-07-15,OB,LG,W 5:2,1
9284,1998,1998-07-15,삼성,한화,W 9:2,1
9285,1998,1998-07-15,쌍방울,해태,W 6:5,1
9286,1998,1998-07-15,한화,삼성,L 2:9,1
9287,1998,1998-07-15,해태,쌍방울,L 5:6,1
9288,1998,1998-07-16,LG,OB,L 3:4,1
9289,1998,1998-07-16,OB,LG,W 4:3,1
9290,1998,1998-07-16,삼성,한화,L 5:9,1
9291,1998,1998-07-16,한화,삼성,W 9:5,1
9292,1998,1998-07-17,LG,OB,W 2:1,1
9293,1998,1998-07-17,OB,LG,L 1:2,1
9294,1998,1998-07-17,롯데,현대,L 5:13,1
9295,1998,1998-07-17,롯데,현대,W 5:4,1
9296,1998,1998-07-17,삼성,한화,W 8:7,1
9297,1998,1998-07-17,쌍방울,해태,L 1:3,1
9298,1998,1998-07-17,쌍방울,해태,L 2:9,1
9299,1998,1998-07-17,한화,삼성,L 7:8,1
9300,1998,1998-07-17,해태,쌍방울,W 3:1,1
9301,1998,1998-07-17,해태,쌍방울,W 9:2,1
9302,1998,1998-07-17,현대,롯데,L 4:5,1
9303,1998,1998-07-17,현대,롯데,W 13:5,1
9304,1998,1998-07-18,LG,현대,W 11:1,1
9305,1998,1998-07-18,OB,롯데,W 6:1,1
9306,1998,1998-07-18,롯데,OB,L 1:6,1
9307,1998,1998-07-18,삼성,쌍방울,W 4:1,1
9308,1998,1998-07-18,쌍방울,삼성,L 1:4,1
9309,1998,1998-07-18,한화,해태,W 8:0,1
9310,1998,1998-07-18,해태,한화,L 0:8,1
9311,1998,1998-07-18,현대,LG,L 1:11,1
9312,1998,1998-07-19,LG,현대,W 2:1,1
9313,1998,1998-07-19,OB,롯데,L 1:2,1
9314,1998,1998-07-19,롯데,OB,W 2:1,1
9315,1998,1998-07-19,삼성,쌍방울,L 3:5,1
9316,1998,1998-07-19,쌍방울,삼성,W 5:3,1
9317,1998,1998-07-19,한화,해태,L 5:9,1
9318,1998,1998-07-19,해태,한화,W 9:5,1
9319,1998,1998-07-19,현대,LG,L 1:2,1
9320,1998,1998-07-20,LG,현대,L 4:13,1
9321,1998,1998-07-20,OB,롯데,W 6:4,1
9322,1998,1998-07-20,롯데,OB,L 4:6,1
9323,1998,1998-07-20,삼성,쌍방울,L 1:14,1
9324,1998,1998-07-20,쌍방울,삼성,W 14:1,1
9325,1998,1998-07-20,한화,해태,W 8:4,1
9326,1998,1998-07-20,해태,한화,L 4:8,1
9327,1998,1998-07-20,현대,LG,W 13:4,1
9328,1998,1998-07-22,LG,한화,L 4:7,1
9329,1998,1998-07-22,OB,쌍방울,W 7:3,1
9330,1998,1998-07-22,롯데,삼성,L 2:8,1
9331,1998,1998-07-22,삼성,롯데,W 8:2,1
9332,1998,1998-07-22,쌍방울,OB,L 3:7,1
9333,1998,1998-07-22,한화,LG,W 7:4,1
9334,1998,1998-07-22,해태,현대,W 2:1,1
9335,1998,1998-07-22,현대,해태,L 1:2,1
9336,1998,1998-07-23,LG,한화,L 1:3,1
9337,1998,1998-07-23,OB,쌍방울,L 0:3,1
9338,1998,1998-07-23,OB,쌍방울,L 3:5,1
9339,1998,1998-07-23,롯데,삼성,W 10:4,1
9340,1998,1998-07-23,삼성,롯데,L 4:10,1
9341,1998,1998-07-23,쌍방울,OB,W 3:0,1
9342,1998,1998-07-23,쌍방울,OB,W 5:3,1
9343,1998,1998-07-23,한화,LG,W 3:1,1
9344,1998,1998-07-23,해태,현대,L 1:5,1
9345,1998,1998-07-23,해태,현대,W 7:3,1
9346,1998,1998-07-23,현대,해태,L 3:7,1
9347,1998,1998-07-23,현대,해태,W 5:1,1
9348,1998,1998-07-24,LG,한화,L 1:6,1
9349,1998,1998-07-24,OB,쌍방울,L 5:9,1
9350,1998,1998-07-24,롯데,삼성,L 1:7,1
9351,1998,1998-07-24,삼성,롯데,W 7:1,1
9352,1998,1998-07-24,쌍방울,OB,W 9:5,1
9353,1998,1998-07-24,한화,LG,W 6:1,1
9354,1998,1998-07-24,해태,현대,L 8:10,1
9355,1998,1998-07-24,현대,해태,W 10:8,1
9356,1998,1998-07-25,LG,해태,L 1:4,1
9357,1998,1998-07-25,쌍방울,현대,L 3:7,1
9358,1998,1998-07-25,해태,LG,W 4:1,1
9359,1998,1998-07-25,현대,쌍방울,W 7:3,1
9360,1998,1998-07-26,LG,해태,W 12:2,1
9361,1998,1998-07-26,쌍방울,현대,W 8:4,1
9362,1998,1998-07-26,해태,LG,L 2:12,1
9363,1998,1998-07-26,현대,쌍방울,L 4:8,1
9364,1998,1998-07-27,LG,해태,L 1:3,1
9365,1998,1998-07-27,삼성,한화,D 6:6,1
9366,1998,1998-07-27,쌍방울,현대,L 1:6,1
9367,1998,1998-07-27,한화,삼성,D 6:6,1
9368,1998,1998-07-27,해태,LG,W 3:1,1
9369,1998,1998-07-27,현대,쌍방울,W 6:1,1
9370,1998,1998-07-29,LG,롯데,L 8:12,1
9371,1998,1998-07-29,OB,현대,L 1:3,1
9372,1998,1998-07-29,롯데,LG,W 12:8,1
9373,1998,1998-07-29,삼성,쌍방울,L 4:7,1
9374,1998,1998-07-29,쌍방울,삼성,W 7:4,1
9375,1998,1998-07-29,한화,해태,L 2:4,1
9376,1998,1998-07-29,해태,한화,W 4:2,1
9377,1998,1998-07-29,현대,OB,W 3:1,1
9378,1998,1998-07-30,LG,롯데,W 3:1,1
9379,1998,1998-07-30,OB,현대,L 1:14,1
9380,1998,1998-07-30,롯데,LG,L 1:3,1
9381,1998,1998-07-30,삼성,쌍방울,W 7:1,1
9382,1998,1998-07-30,쌍방울,삼성,L 1:7,1
9383,1998,1998-07-30,한화,해태,L 0:3,1
9384,1998,1998-07-30,해태,한화,W 3:0,1
9385,1998,1998-07-30,현대,OB,W 14:1,1
9386,1998,1998-08-01,OB,삼성,W 7:4,1
9387,1998,1998-08-01,롯데,해태,W 2:0,1
9388,1998,1998-08-01,삼성,OB,L 4:7,1
9389,1998,1998-08-01,한화,현대,W 3:2,1
9390,1998,1998-08-01,해태,롯데,L 0:2,1
9391,1998,1998-08-01,현대,한화,L 2:3,1
9392,1998,1998-08-02,LG,쌍방울,W 6:5,1
9393,1998,1998-08-02,LG,쌍방울,W 7:3,1
9394,1998,1998-08-02,쌍방울,LG,L 3:7,1
9395,1998,1998-08-02,쌍방울,LG,L 5:6,1
9396,1998,1998-08-02,한화,현대,W 2:0,1
9397,1998,1998-08-02,현대,한화,L 0:2,1
9398,1998,1998-08-03,OB,삼성,L 2:10,1
9399,1998,1998-08-03,OB,삼성,W 5:3,1
9400,1998,1998-08-03,삼성,OB,L 3:5,1
9401,1998,1998-08-03,삼성,OB,W 10:2,1
9402,1998,1998-08-03,한화,현대,L 3:9,1
9403,1998,1998-08-03,현대,한화,W 9:3,1
9404,1998,1998-08-05,LG,한화,L 5:6,1
9405,1998,1998-08-05,롯데,쌍방울,W 3:2,1
9406,1998,1998-08-05,쌍방울,롯데,L 2:3,1
9407,1998,1998-08-05,한화,LG,W 6:5,1
9408,1998,1998-08-06,LG,한화,W 6:4,1
9409,1998,1998-08-06,롯데,쌍방울,L 0:8,1
9410,1998,1998-08-06,롯데,쌍방울,L 4:10,1
9411,1998,1998-08-06,쌍방울,롯데,W 10:4,1
9412,1998,1998-08-06,쌍방울,롯데,W 8:0,1
9413,1998,1998-08-06,한화,LG,L 4:6,1
9414,1998,1998-08-07,LG,한화,W 15:0,1
9415,1998,1998-08-07,롯데,쌍방울,W 12:4,1
9416,1998,1998-08-07,삼성,현대,L 0:3,1
9417,1998,1998-08-07,쌍방울,롯데,L 4:12,1
9418,1998,1998-08-07,한화,LG,L 0:15,1
9419,1998,1998-08-07,현대,삼성,W 3:0,1
9420,1998,1998-08-08,롯데,현대,L 1:10,1
9421,1998,1998-08-08,삼성,해태,W 3:2,1
9422,1998,1998-08-08,쌍방울,한화,L 1:8,1
9423,1998,1998-08-08,한화,쌍방울,W 8:1,1
9424,1998,1998-08-08,해태,삼성,L 2:3,1
9425,1998,1998-08-08,현대,롯데,W 10:1,1
9426,1998,1998-08-09,삼성,해태,L 5:11,1
9427,1998,1998-08-09,해태,삼성,W 11:5,1
9428,1998,1998-08-10,롯데,현대,L 3:6,1
9429,1998,1998-08-10,롯데,현대,W 4:2,1
9430,1998,1998-08-10,삼성,해태,W 5:2,1
9431,1998,1998-08-10,쌍방울,한화,D 3:3,1
9432,1998,1998-08-10,한화,쌍방울,D 3:3,1
9433,1998,1998-08-10,해태,삼성,L 2:5,1
9434,1998,1998-08-10,현대,롯데,L 2:4,1
9435,1998,1998-08-10,현대,롯데,W 6:3,1
9436,1998,1998-08-12,롯데,삼성,W 4:3,1
9437,1998,1998-08-12,삼성,롯데,L 3:4,1
9438,1998,1998-08-12,쌍방울,해태,W 6:1,1
9439,1998,1998-08-12,해태,쌍방울,L 1:6,1
9440,1998,1998-08-13,LG,현대,L 0:4,1
9441,1998,1998-08-13,LG,현대,W 5:1,1
9442,1998,1998-08-13,현대,LG,L 1:5,1
9443,1998,1998-08-13,현대,LG,W 4:0,1
9444,1998,1998-08-14,롯데,삼성,L 3:10,1
9445,1998,1998-08-14,롯데,삼성,W 6:5,1
9446,1998,1998-08-14,삼성,롯데,L 5:6,1
9447,1998,1998-08-14,삼성,롯데,W 10:3,1
9448,1998,1998-08-15,롯데,한화,W 7:3,1
9449,1998,1998-08-15,한화,롯데,L 3:7,1
9450,1998,1998-08-15,해태,현대,L 2:7,1
9451,1998,1998-08-15,현대,해태,W 7:2,1
9452,1998,1998-08-16,OB,삼성,L 2:3,1
9453,1998,1998-08-16,OB,삼성,L 5:8,1
9454,1998,1998-08-16,삼성,OB,W 3:2,1
9455,1998,1998-08-16,삼성,OB,W 8:5,1
9456,1998,1998-08-16,해태,현대,L 2:4,1
9457,1998,1998-08-16,현대,해태,W 4:2,1
9458,1998,1998-08-17,OB,삼성,W 4:1,1
9459,1998,1998-08-17,롯데,한화,W 13:3,1
9460,1998,1998-08-17,롯데,한화,W 7:5,1
9461,1998,1998-08-17,삼성,OB,L 1:4,1
9462,1998,1998-08-17,한화,롯데,L 3:13,1
9463,1998,1998-08-17,한화,롯데,L 5:7,1
9464,1998,1998-08-17,해태,현대,L 0:4,1
9465,1998,1998-08-17,현대,해태,W 4:0,1
9466,1998,1998-08-19,LG,현대,W 2:1,1
9467,1998,1998-08-19,OB,롯데,W 6:5,1
9468,1998,1998-08-19,롯데,OB,L 5:6,1
9469,1998,1998-08-19,삼성,쌍방울,W 5:4,1
9470,1998,1998-08-19,쌍방울,삼성,L 4:5,1
9471,1998,1998-08-19,한화,해태,W 10:8,1
9472,1998,1998-08-19,한화,해태,W 4:2,1
9473,1998,1998-08-19,해태,한화,L 2:4,1
9474,1998,1998-08-19,해태,한화,L 8:10,1
9475,1998,1998-08-19,현대,LG,L 1:2,1
