,index,Season,Date,Time,Stadium,Team1,Team1_Pitcher,T,Result,Team2,Team2_Pitcher,T2,Win_Pit,Lose_Pit,Save,Audience,GameResult,Year,Month,Day,Game_idx,dummy_win,dummy_lose,dummy_draw
2159,4424,정규,1990-06-16,,@대구,LG,,,W 9:6,삼성,,,,,,,W,1990,06,16,48,1,0,0
2160,4425,정규,1990-06-17,,@대구,LG,,,L 4:9,삼성,,,,,,,L,1990,06,17,49,0,1,0
2161,3835,정규,1990-06-23,,@사직,LG,,,W 2:1,롯데,,,,,,,W,1990,06,23,50,1,0,0
2162,3836,정규,1990-06-24,,@사직,LG,,,W 6:4,롯데,,,,,,,W,1990,06,24,51,1,0,0
2163,4329,정규,1990-06-27,,잠실,LG,,,L 0:2,빙그레,,,,,,,L,1990,06,27,52,0,1,0
2164,4330,정규,1990-06-27,,잠실,LG,,,W 5:2,빙그레,,,,,,,W,1990,06,27,53,1,0,0
2165,4331,정규,1990-06-28,,잠실,LG,,,W 8:7,빙그레,,,,,,,W,1990,06,28,54,1,0,0
2166,4426,정규,1990-07-06,,잠실,LG,,,W 9:1,삼성,,,,,,,W,1990,07,06,55,1,0,0
2167,4427,정규,1990-07-08,,잠실,LG,,,W 5:2,삼성,,,,,,,W,1990,07,08,56,1,0,0
2168,4428,정규,1990-07-09,,잠실,LG,,,W 10:4,삼성,,,,,,,W,1990,07,09,57,1,0,0
2169,3837,정규,1990-07-10,,잠실,LG,,,W 3:2,롯데,,,,,,,W,1990,07,10,58,1,0,0
2170,3838,정규,1990-07-11,,잠실,LG,,,L 2:9,롯데,,,,,,,L,1990,07,11,59,0,1,0
2171,3839,정규,1990-07-12,,잠실,LG,,,W 11:2,롯데,,,,,,,W,1990,07,12,60,1,0,0
2172,2866,정규,1990-07-13,,잠실,LG,,,W 5:1,OB,,,,,,,W,1990,07,13,61,1,0,0
2173,2867,정규,1990-07-13,,잠실,LG,,,W 5:4,OB,,,,,,,W,1990,07,13,62,1,0,0
2174,2868,정규,1990-07-15,,잠실,LG,,,W 9:6,OB,,,,,,,W,1990,07,15,63,1,0,0
2175,5637,정규,1990-07-17,,@광주,LG,,,W 5:3,해태,,,,,,,W,1990,07,17,64,1,0,0
2176,5638,정규,1990-07-17,,@광주,LG,,,L 3:4,해태,,,,,,,L,1990,07,17,65,0,1,0
2177,5639,정규,1990-07-19,,@광주,LG,,,W 8:1,해태,,,,,,,W,1990,07,19,66,1,0,0
2178,4332,정규,1990-07-20,,@대전,LG,,,L 3:9,빙그레,,,,,,,L,1990,07,20,67,0,1,0
2179,4333,정규,1990-07-20,,@대전,LG,,,L 4:5,빙그레,,,,,,,L,1990,07,20,68,0,1,0
2180,4334,정규,1990-07-21,,@대전,LG,,,L 4:6,빙그레,,,,,,,L,1990,07,21,69,0,1,0
2181,4335,정규,1990-07-22,,@대전,LG,,,L 4:6,빙그레,,,,,,,L,1990,07,22,70,0,1,0
2182,5640,정규,1990-07-24,,잠실,LG,,,W 2:1,해태,,,,,,,W,1990,07,24,71,1,0,0
2183,5641,정규,1990-07-25,,잠실,LG,,,L 6:13,해태,,,,,,,L,1990,07,25,72,0,1,0
2184,5642,정규,1990-07-26,,잠실,LG,,,W 1:0,해태,,,,,,,W,1990,07,26,73,1,0,0
2185,2869,정규,1990-07-31,,@잠실,LG,,,L 6:8,OB,,,,,,,L,1990,07,31,74,0,1,0
2186,2870,정규,1990-08-01,,@잠실,LG,,,W 7:0,OB,,,,,,,W,1990,08,01,75,1,0,0
2187,2871,정규,1990-08-02,,@잠실,LG,,,W 10:2,OB,,,,,,,W,1990,08,02,76,1,0,0
2188,3840,정규,1990-08-03,,잠실,LG,,,L 4:6,롯데,,,,,,,L,1990,08,03,77,0,1,0
2189,3841,정규,1990-08-04,,잠실,LG,,,W 7:4,롯데,,,,,,,W,1990,08,04,78,1,0,0
2190,3842,정규,1990-08-05,,잠실,LG,,,W 9:2,롯데,,,,,,,W,1990,08,05,79,1,0,0
2191,5643,정규,1990-08-07,,@광주,LG,,,W 3:2,해태,,,,,,,W,1990,08,07,80,1,0,0
2192,5644,정규,1990-08-07,,@광주,LG,,,W 12:5,해태,,,,,,,W,1990,08,07,81,1,0,0
2193,5645,정규,1990-08-08,,@광주,LG,,,L 1:4,해태,,,,,,,L,1990,08,08,82,0,1,0
2194,5646,정규,1990-08-09,,@광주,LG,,,L 2:6,해태,,,,,,,L,1990,08,09,83,0,1,0
2195,4429,정규,1990-08-14,,잠실,LG,,,L 0:1,삼성,,,,,,,L,1990,08,14,84,0,1,0
2196,4430,정규,1990-08-15,,잠실,LG,,,W 8:0,삼성,,,,,,,W,1990,08,15,85,1,0,0
2197,4431,정규,1990-08-16,,잠실,LG,,,W 7:4,삼성,,,,,,,W,1990,08,16,86,1,0,0
2198,4336,정규,1990-08-17,,@대전,LG,,,W 5:2,빙그레,,,,,,,W,1990,08,17,87,1,0,0
2199,4337,정규,1990-08-18,,@대전,LG,,,L 2:7,빙그레,,,,,,,L,1990,08,18,88,0,1,0
2200,4338,정규,1990-08-19,,@대전,LG,,,L 4:8,빙그레,,,,,,,L,1990,08,19,89,0,1,0
2201,3843,정규,1990-08-21,,@사직,LG,,,W 16:0,롯데,,,,,,,W,1990,08,21,90,1,0,0
2202,3844,정규,1990-08-21,,@사직,LG,,,L 1:6,롯데,,,,,,,L,1990,08,21,91,0,1,0
2203,3845,정규,1990-08-22,,@사직,LG,,,W 11:8,롯데,,,,,,,W,1990,08,22,92,1,0,0
2204,3846,정규,1990-08-23,,@사직,LG,,,W 4:3,롯데,,,,,,,W,1990,08,23,93,1,0,0
2205,5647,정규,1990-08-24,,잠실,LG,,,L 1:2,해태,,,,,,,L,1990,08,24,94,0,1,0
2206,5648,정규,1990-08-25,,잠실,LG,,,W 8:2,해태,,,,,,,W,1990,08,25,95,1,0,0
2207,5649,정규,1990-08-26,,잠실,LG,,,W 13:1,해태,,,,,,,W,1990,08,26,96,1,0,0
2208,2872,정규,1990-08-28,,잠실,LG,,,W 6:2,OB,,,,,,,W,1990,08,28,97,1,0,0
2209,2873,정규,1990-08-28,,잠실,LG,,,L 0:5,OB,,,,,,,L,1990,08,28,98,0,1,0
2210,2874,정규,1990-08-29,,잠실,LG,,,L 2:6,OB,,,,,,,L,1990,08,29,99,0,1,0
2211,2875,정규,1990-08-30,,잠실,LG,,,W 7:2,OB,,,,,,,W,1990,08,30,100,1,0,0
2212,5098,정규,1990-09-02,,@인천,LG,,,W 3:1,태평양,,,,,,,W,1990,09,02,101,1,0,0
2213,5099,정규,1990-09-03,,@인천,LG,,,L 2:3,태평양,,,,,,,L,1990,09,03,102,0,1,0
2214,5100,정규,1990-09-03,,@인천,LG,,,W 3:0,태평양,,,,,,,W,1990,09,03,103,1,0,0
2215,2876,정규,1990-09-04,,@잠실,LG,,,W 2:0,OB,,,,,,,W,1990,09,04,104,1,0,0
2216,2877,정규,1990-09-05,,@잠실,LG,,,W 4:3,OB,,,,,,,W,1990,09,05,105,1,0,0
2217,2878,정규,1990-09-06,,@잠실,LG,,,W 4:2,OB,,,,,,,W,1990,09,06,106,1,0,0
2218,4339,정규,1990-09-07,,잠실,LG,,,W 6:1,빙그레,,,,,,,W,1990,09,07,107,1,0,0
2219,4340,정규,1990-09-08,,잠실,LG,,,W 9:1,빙그레,,,,,,,W,1990,09,08,108,1,0,0
2220,4341,정규,1990-09-09,,잠실,LG,,,L 1:5,빙그레,,,,,,,L,1990,09,09,109,0,1,0
2221,5101,정규,1990-09-12,,잠실,LG,,,W 7:4,태평양,,,,,,,W,1990,09,12,110,1,0,0
2222,5102,정규,1990-09-13,,잠실,LG,,,W 3:1,태평양,,,,,,,W,1990,09,13,111,1,0,0
2223,5103,정규,1990-09-13,,잠실,LG,,,W 3:2,태평양,,,,,,,W,1990,09,13,112,1,0,0
2224,4432,정규,1990-09-18,,@대구,LG,,,W 5:4,삼성,,,,,,,W,1990,09,18,113,1,0,0
2225,4433,정규,1990-09-19,,@대구,LG,,,L 1:2,삼성,,,,,,,L,1990,09,19,114,0,1,0
2226,4434,정규,1990-09-20,,@대구,LG,,,L 2:3,삼성,,,,,,,L,1990,09,20,115,0,1,0
2227,5104,정규,1990-09-21,,@인천,LG,,,L 1:3,태평양,,,,,,,L,1990,09,21,116,0,1,0
2228,5105,정규,1990-09-22,,@인천,LG,,,W 4:2,태평양,,,,,,,W,1990,09,22,117,1,0,0
2229,5106,정규,1990-09-23,,@인천,LG,,,W 2:0,태평양,,,,,,,W,1990,09,23,118,1,0,0
2230,3847,정규,1990-09-26,,@사직,LG,,,W 4:0,롯데,,,,,,,W,1990,09,26,119,1,0,0
2231,2879,정규,1990-09-29,,잠실,LG,,,W 1:0,OB,,,,,,,W,1990,09,29,120,1,0,0
2232,5107,정규,1991-04-05,,잠실,LG,,,W 5:3,태평양,,,,,,,W,1991,04,05,1,1,0,0
2233,5108,정규,1991-04-06,,잠실,LG,,,L 1:4,태평양,,,,,,,L,1991,04,06,2,0,1,0
2234,5109,정규,1991-04-07,,잠실,LG,,,W 6:0,태평양,,,,,,,W,1991,04,07,3,1,0,0
2235,3848,정규,1991-04-09,,@사직,LG,,,W 3:1,롯데,,,,,,,W,1991,04,09,4,1,0,0
2236,3849,정규,1991-04-11,,@사직,LG,,,L 2:7,롯데,,,,,,,L,1991,04,11,5,0,1,0
2237,5650,정규,1991-04-12,,잠실,LG,,,W 4:3,해태,,,,,,,W,1991,04,12,6,1,0,0
2238,5651,정규,1991-04-13,,잠실,LG,,,L 0:4,해태,,,,,,,L,1991,04,13,7,0,1,0
2239,5652,정규,1991-04-14,,잠실,LG,,,L 0:8,해태,,,,,,,L,1991,04,14,8,0,1,0
2240,2880,정규,1991-04-16,,잠실,LG,,,W 2:1,OB,,,,,,,W,1991,04,16,9,1,0,0
2241,2881,정규,1991-04-18,,잠실,LG,,,W 9:2,OB,,,,,,,W,1991,04,18,10,1,0,0
2242,2882,정규,1991-04-18,,잠실,LG,,,W 6:5,OB,,,,,,,W,1991,04,18,11,1,0,0
2243,4918,정규,1991-04-19,,@전주,LG,,,W 4:3,쌍방울,,,,,,,W,1991,04,19,12,1,0,0
2244,4919,정규,1991-04-20,,@전주,LG,,,W 10:6,쌍방울,,,,,,,W,1991,04,20,13,1,0,0
2245,4920,정규,1991-04-21,,@전주,LG,,,W 6:2,쌍방울,,,,,,,W,1991,04,21,14,1,0,0
2246,4342,정규,1991-04-23,,잠실,LG,,,L 1:4,빙그레,,,,,,,L,1991,04,23,15,0,1,0
2247,4343,정규,1991-04-24,,잠실,LG,,,W 4:2,빙그레,,,,,,,W,1991,04,24,16,1,0,0
2248,4344,정규,1991-04-25,,잠실,LG,,,D 5:5,빙그레,,,,,,,D,1991,04,25,17,0,0,1
2249,4435,정규,1991-04-26,,@대구,LG,,,L 0:5,삼성,,,,,,,L,1991,04,26,18,0,1,0
2250,4436,정규,1991-04-27,,@대구,LG,,,L 2:10,삼성,,,,,,,L,1991,04,27,19,0,1,0
2251,4437,정규,1991-04-28,,@대구,LG,,,L 2:8,삼성,,,,,,,L,1991,04,28,20,0,1,0
2252,4921,정규,1991-04-30,,잠실,LG,,,W 9:3,쌍방울,,,,,,,W,1991,04,30,21,1,0,0
2253,4922,정규,1991-05-01,,잠실,LG,,,W 9:0,쌍방울,,,,,,,W,1991,05,01,22,1,0,0
2254,4923,정규,1991-05-02,,잠실,LG,,,W 14:1,쌍방울,,,,,,,W,1991,05,02,23,1,0,0
2255,4345,정규,1991-05-03,,@대전,LG,,,W 3:2,빙그레,,,,,,,W,1991,05,03,24,1,0,0
2256,4346,정규,1991-05-04,,@대전,LG,,,L 0:6,빙그레,,,,,,,L,1991,05,04,25,0,1,0
2257,4347,정규,1991-05-05,,@대전,LG,,,L 1:2,빙그레,,,,,,,L,1991,05,05,26,0,1,0
2258,5653,정규,1991-05-07,,@광주,LG,,,L 2:3,해태,,,,,,,L,1991,05,07,27,0,1,0
2259,5654,정규,1991-05-08,,@광주,LG,,,L 3:4,해태,,,,,,,L,1991,05,08,28,0,1,0
2260,5655,정규,1991-05-09,,@광주,LG,,,W 8:6,해태,,,,,,,W,1991,05,09,29,1,0,0
2261,3850,정규,1991-05-10,,잠실,LG,,,W 8:3,롯데,,,,,,,W,1991,05,10,30,1,0,0
2262,3851,정규,1991-05-11,,잠실,LG,,,L 3:8,롯데,,,,,,,L,1991,05,11,31,0,1,0
2263,3852,정규,1991-05-12,,잠실,LG,,,W 7:1,롯데,,,,,,,W,1991,05,12,32,1,0,0
2264,2883,정규,1991-05-14,,@잠실,LG,,,W 7:5,OB,,,,,,,W,1991,05,14,33,1,0,0
2265,2884,정규,1991-05-15,,@잠실,LG,,,W 8:6,OB,,,,,,,W,1991,05,15,34,1,0,0
2266,2885,정규,1991-05-16,,@잠실,LG,,,L 3:7,OB,,,,,,,L,1991,05,16,35,0,1,0
2267,4438,정규,1991-05-17,,잠실,LG,,,L 7:9,삼성,,,,,,,L,1991,05,17,36,0,1,0
2268,4439,정규,1991-05-18,,잠실,LG,,,L 6:8,삼성,,,,,,,L,1991,05,18,37,0,1,0
2269,4440,정규,1991-05-19,,잠실,LG,,,L 6:8,삼성,,,,,,,L,1991,05,19,38,0,1,0
2270,5110,정규,1991-05-21,,@인천,LG,,,W 4:1,태평양,,,,,,,W,1991,05,21,39,1,0,0
2271,5111,정규,1991-05-22,,@인천,LG,,,W 6:2,태평양,,,,,,,W,1991,05,22,40,1,0,0
2272,5112,정규,1991-05-23,,@수원,LG,,,W 9:1,태평양,,,,,,,W,1991,05,23,41,1,0,0
2273,4348,정규,1991-05-25,,잠실,LG,,,L 1:6,빙그레,,,,,,,L,1991,05,25,42,0,1,0
2274,4349,정규,1991-05-27,,잠실,LG,,,L 1:15,빙그레,,,,,,,L,1991,05,27,43,0,1,0
2275,3853,정규,1991-05-28,,@사직,LG,,,L 2:6,롯데,,,,,,,L,1991,05,28,44,0,1,0
2276,3854,정규,1991-05-29,,@사직,LG,,,L 6:8,롯데,,,,,,,L,1991,05,29,45,0,1,0
2277,3855,정규,1991-05-29,,@사직,LG,,,L 3:8,롯데,,,,,,,L,1991,05,29,46,0,1,0
2278,3856,정규,1991-05-30,,@사직,LG,,,L 5:13,롯데,,,,,,,L,1991,05,30,47,0,1,0
2279,5656,정규,1991-05-31,,잠실,LG,,,L 0:7,해태,,,,,,,L,1991,05,31,48,0,1,0
2280,5657,정규,1991-06-01,,잠실,LG,,,L 1:8,해태,,,,,,,L,1991,06,01,49,0,1,0
2281,5658,정규,1991-06-02,,잠실,LG,,,W 4:3,해태,,,,,,,W,1991,06,02,50,1,0,0
2282,2886,정규,1991-06-03,,@잠실,LG,,,W 4:1,OB,,,,,,,W,1991,06,03,51,1,0,0
2283,2887,정규,1991-06-05,,@잠실,LG,,,L 2:3,OB,,,,,,,L,1991,06,05,52,0,1,0
2284,2888,정규,1991-06-06,,@잠실,LG,,,W 5:2,OB,,,,,,,W,1991,06,06,53,1,0,0
2285,4924,정규,1991-06-07,,잠실,LG,,,L 1:2,쌍방울,,,,,,,L,1991,06,07,54,0,1,0
2286,4925,정규,1991-06-08,,잠실,LG,,,W 7:2,쌍방울,,,,,,,W,1991,06,08,55,1,0,0
2287,4926,정규,1991-06-10,,잠실,LG,,,W 10:8,쌍방울,,,,,,,W,1991,06,10,56,1,0,0
2288,3857,정규,1991-06-12,,잠실,LG,,,W 11:4,롯데,,,,,,,W,1991,06,12,57,1,0,0
2289,3858,정규,1991-06-12,,잠실,LG,,,L 1:6,롯데,,,,,,,L,1991,06,12,58,0,1,0
2290,3859,정규,1991-06-13,,잠실,LG,,,L 2:7,롯데,,,,,,,L,1991,06,13,59,0,1,0
2291,4927,정규,1991-06-14,,@전주,LG,,,L 2:7,쌍방울,,,,,,,L,1991,06,14,60,0,1,0
2292,4928,정규,1991-06-15,,@전주,LG,,,W 3:2,쌍방울,,,,,,,W,1991,06,15,61,1,0,0
2293,4929,정규,1991-06-16,,@전주,LG,,,L 3:12,쌍방울,,,,,,,L,1991,06,16,62,0,1,0
2294,4441,정규,1991-06-18,,@대구,LG,,,W 8:3,삼성,,,,,,,W,1991,06,18,63,1,0,0
2295,4442,정규,1991-06-19,,@대구,LG,,,W 6:5,삼성,,,,,,,W,1991,06,19,64,1,0,0
2296,4443,정규,1991-06-20,,@대구,LG,,,W 5:1,삼성,,,,,,,W,1991,06,20,65,1,0,0
2297,5113,정규,1991-06-28,,잠실,LG,,,W 4:3,태평양,,,,,,,W,1991,06,28,66,1,0,0
2298,5114,정규,1991-06-30,,잠실,LG,,,L 2:4,태평양,,,,,,,L,1991,06,30,67,0,1,0
2299,5115,정규,1991-07-01,,잠실,LG,,,W 9:2,태평양,,,,,,,W,1991,07,01,68,1,0,0
2300,2889,정규,1991-07-02,,잠실,LG,,,W 10:4,OB,,,,,,,W,1991,07,02,69,1,0,0
2301,2890,정규,1991-07-03,,잠실,LG,,,W 10:1,OB,,,,,,,W,1991,07,03,70,1,0,0
2302,2891,정규,1991-07-04,,잠실,LG,,,W 4:3,OB,,,,,,,W,1991,07,04,71,1,0,0
2303,5659,정규,1991-07-05,,@광주,LG,,,L 0:5,해태,,,,,,,L,1991,07,05,72,0,1,0
2304,5660,정규,1991-07-06,,@광주,LG,,,W 3:2,해태,,,,,,,W,1991,07,06,73,1,0,0
2305,4444,정규,1991-07-09,,잠실,LG,,,L 3:4,삼성,,,,,,,L,1991,07,09,74,0,1,0
2306,4445,정규,1991-07-10,,잠실,LG,,,L 2:5,삼성,,,,,,,L,1991,07,10,75,0,1,0
2307,4446,정규,1991-07-11,,잠실,LG,,,W 1:0,삼성,,,,,,,W,1991,07,11,76,1,0,0
2308,4350,정규,1991-07-12,,@대전,LG,,,L 0:3,빙그레,,,,,,,L,1991,07,12,77,0,1,0
2309,4351,정규,1991-07-13,,@대전,LG,,,W 1:0,빙그레,,,,,,,W,1991,07,13,78,1,0,0
2310,4352,정규,1991-07-14,,@대전,LG,,,L 6:7,빙그레,,,,,,,L,1991,07,14,79,0,1,0
2311,5116,정규,1991-07-16,,@인천,LG,,,L 0:10,태평양,,,,,,,L,1991,07,16,80,0,1,0
2312,5117,정규,1991-07-18,,@수원,LG,,,L 4:5,태평양,,,,,,,L,1991,07,18,81,0,1,0
2313,5118,정규,1991-07-18,,@수원,LG,,,L 1:4,태평양,,,,,,,L,1991,07,18,82,0,1,0
2314,2892,정규,1991-07-22,,잠실,LG,,,L 1:2,OB,,,,,,,L,1991,07,22,83,0,1,0
2315,4930,정규,1991-07-24,,@전주,LG,,,L 6:14,쌍방울,,,,,,,L,1991,07,24,84,0,1,0
2316,4931,정규,1991-07-24,,@전주,LG,,,W 3:0,쌍방울,,,,,,,W,1991,07,24,85,1,0,0
2317,5661,정규,1991-07-26,,잠실,LG,,,W 4:3,해태,,,,,,,W,1991,07,26,86,1,0,0
2318,5662,정규,1991-07-27,,잠실,LG,,,W 5:0,해태,,,,,,,W,1991,07,27,87,1,0,0
2319,5663,정규,1991-07-28,,잠실,LG,,,L 1:7,해태,,,,,,,L,1991,07,28,88,0,1,0
2320,4353,정규,1991-08-02,,잠실,LG,,,L 1:5,빙그레,,,,,,,L,1991,08,02,89,0,1,0
2321,4354,정규,1991-08-03,,잠실,LG,,,L 5:12,빙그레,,,,,,,L,1991,08,03,90,0,1,0
2322,4355,정규,1991-08-03,,잠실,LG,,,L 3:12,빙그레,,,,,,,L,1991,08,03,91,0,1,0
2323,4356,정규,1991-08-04,,잠실,LG,,,L 1:5,빙그레,,,,,,,L,1991,08,04,92,0,1,0
2324,4932,정규,1991-08-06,,잠실,LG,,,W 9:3,쌍방울,,,,,,,W,1991,08,06,93,1,0,0
2325,4933,정규,1991-08-07,,잠실,LG,,,L 1:9,쌍방울,,,,,,,L,1991,08,07,94,0,1,0
2326,4934,정규,1991-08-08,,잠실,LG,,,L 0:1,쌍방울,,,,,,,L,1991,08,08,95,0,1,0
2327,2893,정규,1991-08-09,,@잠실,LG,,,L 3:4,OB,,,,,,,L,1991,08,09,96,0,1,0
2328,2894,정규,1991-08-10,,@잠실,LG,,,W 4:2,OB,,,,,,,W,1991,08,10,97,1,0,0
2329,2895,정규,1991-08-11,,@잠실,LG,,,L 3:4,OB,,,,,,,L,1991,08,11,98,0,1,0
2330,3860,정규,1991-08-13,,잠실,LG,,,W 3:0,롯데,,,,,,,W,1991,08,13,99,1,0,0
2331,3861,정규,1991-08-14,,잠실,LG,,,L 1:5,롯데,,,,,,,L,1991,08,14,100,0,1,0
2332,3862,정규,1991-08-15,,잠실,LG,,,L 2:7,롯데,,,,,,,L,1991,08,15,101,0,1,0
2333,4447,정규,1991-08-16,,@대구,LG,,,W 4:3,삼성,,,,,,,W,1991,08,16,102,1,0,0
2334,4448,정규,1991-08-17,,@대구,LG,,,L 5:6,삼성,,,,,,,L,1991,08,17,103,0,1,0
2335,4449,정규,1991-08-18,,@대구,LG,,,L 5:7,삼성,,,,,,,L,1991,08,18,104,0,1,0
2336,5119,정규,1991-08-20,,잠실,LG,,,L 6:7,태평양,,,,,,,L,1991,08,20,105,0,1,0
2337,5120,정규,1991-08-21,,잠실,LG,,,W 3:2,태평양,,,,,,,W,1991,08,21,106,1,0,0
2338,5121,정규,1991-08-22,,잠실,LG,,,W 4:3,태평양,,,,,,,W,1991,08,22,107,1,0,0
2339,3863,정규,1991-08-24,,@사직,LG,,,L 2:9,롯데,,,,,,,L,1991,08,24,108,0,1,0
2340,3864,정규,1991-08-25,,@사직,LG,,,L 1:2,롯데,,,,,,,L,1991,08,25,109,0,1,0
2341,3865,정규,1991-08-26,,@사직,LG,,,W 6:4,롯데,,,,,,,W,1991,08,26,110,1,0,0
2342,4357,정규,1991-08-27,,@대전,LG,,,L 2:9,빙그레,,,,,,,L,1991,08,27,111,0,1,0
2343,4358,정규,1991-08-28,,@대전,LG,,,L 1:6,빙그레,,,,,,,L,1991,08,28,112,0,1,0
2344,4359,정규,1991-08-29,,@대전,LG,,,L 0:4,빙그레,,,,,,,L,1991,08,29,113,0,1,0
2345,4450,정규,1991-08-30,,잠실,LG,,,W 3:2,삼성,,,,,,,W,1991,08,30,114,1,0,0
2346,4451,정규,1991-08-31,,잠실,LG,,,L 3:5,삼성,,,,,,,L,1991,08,31,115,0,1,0
2347,4452,정규,1991-09-01,,잠실,LG,,,L 2:8,삼성,,,,,,,L,1991,09,01,116,0,1,0
2348,5664,정규,1991-09-07,,@광주,LG,,,L 3:6,해태,,,,,,,L,1991,09,07,117,0,1,0
2349,5665,정규,1991-09-07,,@광주,LG,,,L 0:4,해태,,,,,,,L,1991,09,07,118,0,1,0
2350,5666,정규,1991-09-08,,@광주,LG,,,L 0:10,해태,,,,,,,L,1991,09,08,119,0,1,0
2351,5667,정규,1991-09-09,,@광주,LG,,,L 0:5,해태,,,,,,,L,1991,09,09,120,0,1,0
2352,4935,정규,1991-09-12,,@전주,LG,,,L 4:18,쌍방울,,,,,,,L,1991,09,12,121,0,1,0
2353,2896,정규,1991-09-13,,잠실,LG,,,L 1:8,OB,,,,,,,L,1991,09,13,122,0,1,0
2354,2897,정규,1991-09-14,,잠실,LG,,,L 0:4,OB,,,,,,,L,1991,09,14,123,0,1,0
2355,5122,정규,1991-09-15,,@인천,LG,,,W 9:3,태평양,,,,,,,W,1991,09,15,124,1,0,0
2356,5123,정규,1991-09-15,,@인천,LG,,,L 1:4,태평양,,,,,,,L,1991,09,15,125,0,1,0
2357,5124,정규,1991-09-16,,@인천,LG,,,L 3:4,태평양,,,,,,,L,1991,09,16,126,0,1,0
2358,4360,정규,1992-04-04,,@대전,LG,,,L 2:9,빙그레,,,,,,,L,1992,04,04,1,0,1,0
2359,4361,정규,1992-04-05,,@대전,LG,,,L 10:11,빙그레,,,,,,,L,1992,04,05,2,0,1,0
2360,4453,정규,1992-04-07,,잠실,LG,,,W 6:1,삼성,,,,,,,W,1992,04,07,3,1,0,0
2361,4454,정규,1992-04-08,,잠실,LG,,,W 17:3,삼성,,,,,,,W,1992,04,08,4,1,0,0
2362,4455,정규,1992-04-09,,잠실,LG,,,L 2:9,삼성,,,,,,,L,1992,04,09,5,0,1,0
2363,3866,정규,1992-04-10,,@사직,LG,,,L 3:4,롯데,,,,,,,L,1992,04,10,6,0,1,0
2364,3867,정규,1992-04-11,,@사직,LG,,,L 1:2,롯데,,,,,,,L,1992,04,11,7,0,1,0
2365,3868,정규,1992-04-12,,@사직,LG,,,W 6:4,롯데,,,,,,,W,1992,04,12,8,1,0,0
2366,5125,정규,1992-04-14,,@인천,LG,,,L 5:6,태평양,,,,,,,L,1992,04,14,9,0,1,0
2367,5126,정규,1992-04-16,,@인천,LG,,,D 2:2,태평양,,,,,,,D,1992,04,16,10,0,0,1
2368,5127,정규,1992-04-16,,@인천,LG,,,L 3:4,태평양,,,,,,,L,1992,04,16,11,0,1,0
2369,4936,정규,1992-04-17,,잠실,LG,,,L 3:4,쌍방울,,,,,,,L,1992,04,17,12,0,1,0
2370,4937,정규,1992-04-19,,잠실,LG,,,W 5:4,쌍방울,,,,,,,W,1992,04,19,13,1,0,0
2371,4938,정규,1992-04-19,,잠실,LG,,,L 2:3,쌍방울,,,,,,,L,1992,04,19,14,0,1,0
2372,2898,정규,1992-04-22,,잠실,LG,,,L 3:8,OB,,,,,,,L,1992,04,22,15,0,1,0
2373,2899,정규,1992-04-22,,잠실,LG,,,L 1:3,OB,,,,,,,L,1992,04,22,16,0,1,0
2374,2900,정규,1992-04-23,,잠실,LG,,,W 15:9,OB,,,,,,,W,1992,04,23,17,1,0,0
2375,4939,정규,1992-04-24,,@전주,LG,,,W 18:10,쌍방울,,,,,,,W,1992,04,24,18,1,0,0
2376,4940,정규,1992-04-25,,@전주,LG,,,L 5:10,쌍방울,,,,,,,L,1992,04,25,19,0,1,0
2377,4941,정규,1992-04-26,,@전주,LG,,,L 6:8,쌍방울,,,,,,,L,1992,04,26,20,0,1,0
2378,3869,정규,1992-04-28,,잠실,LG,,,L 1:4,롯데,,,,,,,L,1992,04,28,21,0,1,0
2379,3870,정규,1992-04-29,,잠실,LG,,,L 1:7,롯데,,,,,,,L,1992,04,29,22,0,1,0
2380,3871,정규,1992-04-30,,잠실,LG,,,L 1:7,롯데,,,,,,,L,1992,04,30,23,0,1,0
2381,5668,정규,1992-05-01,,@광주,LG,,,L 0:4,해태,,,,,,,L,1992,05,01,24,0,1,0
2382,5669,정규,1992-05-02,,@광주,LG,,,L 5:15,해태,,,,,,,L,1992,05,02,25,0,1,0
2383,5670,정규,1992-05-03,,@광주,LG,,,W 5:1,해태,,,,,,,W,1992,05,03,26,1,0,0
2384,4362,정규,1992-05-05,,잠실,LG,,,L 4:11,빙그레,,,,,,,L,1992,05,05,27,0,1,0
2385,5128,정규,1992-05-08,,@인천,LG,,,L 6:10,태평양,,,,,,,L,1992,05,08,28,0,1,0
2386,5129,정규,1992-05-09,,@인천,LG,,,W 6:3,태평양,,,,,,,W,1992,05,09,29,1,0,0
2387,5130,정규,1992-05-10,,@인천,LG,,,L 3:6,태평양,,,,,,,L,1992,05,10,30,0,1,0
2388,2901,정규,1992-05-12,,@잠실,LG,,,L 3:4,OB,,,,,,,L,1992,05,12,31,0,1,0
2389,2902,정규,1992-05-14,,@잠실,LG,,,D 5:5,OB,,,,,,,D,1992,05,14,32,0,0,1
2390,2903,정규,1992-05-14,,@잠실,LG,,,W 5:4,OB,,,,,,,W,1992,05,14,33,1,0,0
2391,5671,정규,1992-05-15,,잠실,LG,,,L 2:6,해태,,,,,,,L,1992,05,15,34,0,1,0
2392,5672,정규,1992-05-16,,잠실,LG,,,W 2:1,해태,,,,,,,W,1992,05,16,35,1,0,0
