rank,game_idx,win_diff,probability
7,64,-5,1.0
7,64,-4,1.0
7,64,-3,0.92
7,64,-2,0.92
7,64,-1,0.88
7,64,0,0.76
7,64,1,0.6
7,64,2,0.4
7,64,3,0.24
7,64,4,0.24
7,64,5,0.08
7,64,6,0.04
7,64,7,0.04
7,65,-7,1.0
7,65,-6,1.0
7,65,-5,1.0
7,65,-4,0.9090909090909091
7,65,-3,0.8636363636363636
7,65,-2,0.8181818181818182
7,65,-1,0.8181818181818182
7,65,0,0.7727272727272727
7,65,1,0.5
7,65,2,0.36363636363636365
7,65,3,0.18181818181818182
7,65,4,0.18181818181818182
7,65,5,0.045454545454545456
7,65,6,0.045454545454545456
7,65,7,0.0
7,66,-7,1.0
7,66,-6,0.9583333333333334
7,66,-5,0.9583333333333334
7,66,-4,0.9166666666666666
7,66,-3,0.9166666666666666
7,66,-2,0.875
7,66,-1,0.7916666666666666
7,66,0,0.7083333333333334
7,66,1,0.5416666666666666
7,66,2,0.375
7,66,3,0.2916666666666667
7,66,4,0.20833333333333334
7,66,5,0.20833333333333334
7,66,6,0.08333333333333333
7,66,7,0.0
7,67,-7,1.0
7,67,-6,1.0
7,67,-5,0.9230769230769231
7,67,-4,0.8846153846153846
7,67,-3,0.8846153846153846
7,67,-2,0.7692307692307693
7,67,-1,0.7692307692307693
7,67,0,0.6153846153846154
7,67,1,0.5769230769230769
7,67,2,0.38461538461538464
7,67,3,0.2692307692307692
7,67,4,0.19230769230769232
7,67,5,0.15384615384615385
7,67,6,0.11538461538461539
7,67,7,0.0
7,68,-7,1.0
7,68,-6,1.0
7,68,-5,1.0
7,68,-4,1.0
7,68,-3,0.9615384615384616
7,68,-2,0.9615384615384616
7,68,-1,0.6923076923076923
7,68,0,0.6538461538461539
7,68,1,0.6538461538461539
7,68,2,0.4230769230769231
7,68,3,0.4230769230769231
7,68,4,0.3076923076923077
7,68,5,0.19230769230769232
7,68,6,0.038461538461538464
7,68,7,0.0
7,69,-7,1.0
7,69,-6,1.0
7,69,-5,1.0
7,69,-4,0.9565217391304348
7,69,-3,0.9565217391304348
7,69,-2,0.9130434782608695
7,69,-1,0.7391304347826086
7,69,0,0.6521739130434783
7,69,1,0.6086956521739131
7,69,2,0.391304347826087
7,69,3,0.2608695652173913
7,69,4,0.21739130434782608
7,69,5,0.17391304347826086
7,69,6,0.043478260869565216
7,69,7,0.0
7,70,-7,1.0
7,70,-6,1.0
7,70,-5,1.0
7,70,-4,1.0
7,70,-3,0.9583333333333334
7,70,-2,0.9166666666666666
7,70,-1,0.8333333333333334
7,70,0,0.7083333333333334
7,70,1,0.5
7,70,2,0.4166666666666667
7,70,3,0.3333333333333333
7,70,4,0.20833333333333334
7,70,5,0.125
7,70,6,0.041666666666666664
7,70,7,0.0
7,71,-7,1.0
7,71,-6,1.0
7,71,-5,1.0
7,71,-4,1.0
7,71,-3,1.0
7,71,-2,0.92
7,71,-1,0.88
7,71,0,0.6
7,71,1,0.56
7,71,2,0.48
7,71,3,0.36
7,71,4,0.24
7,71,5,0.12
7,71,6,0.04
7,71,7,0.0
7,72,-7,1.0
7,72,-6,1.0
7,72,-5,1.0
7,72,-4,1.0
7,72,-3,1.0
7,72,-2,0.9230769230769231
7,72,-1,0.8076923076923077
7,72,0,0.7307692307692307
7,72,1,0.6538461538461539
7,72,2,0.5
7,72,3,0.3076923076923077
7,72,4,0.23076923076923078
7,72,5,0.07692307692307693
7,72,6,0.0
7,72,7,0.0
7,73,-7,1.0
7,73,-6,1.0
7,73,-5,1.0
7,73,-4,1.0
7,73,-3,1.0
7,73,-2,0.92
7,73,-1,0.84
7,73,0,0.64
7,73,1,0.48
7,73,2,0.36
7,73,3,0.2
7,73,4,0.04
7,73,5,0.0
7,73,6,0.0
7,73,7,0.0
7,74,-7,1.0
7,74,-6,1.0
7,74,-5,1.0
7,74,-4,1.0
7,74,-3,0.9615384615384616
7,74,-2,0.9615384615384616
7,74,-1,0.8846153846153846
7,74,0,0.6538461538461539
7,74,1,0.5384615384615384
7,74,2,0.38461538461538464
7,74,3,0.11538461538461539
7,74,4,0.038461538461538464
7,74,5,0.038461538461538464
7,74,6,0.0
7,74,7,0.0
7,75,-7,1.0
7,75,-6,1.0
7,75,-5,1.0
7,75,-4,1.0
7,75,-3,0.9615384615384616
7,75,-2,0.9615384615384616
7,75,-1,0.8846153846153846
7,75,0,0.7307692307692307
7,75,1,0.5384615384615384
7,75,2,0.34615384615384615
7,75,3,0.15384615384615385
7,75,4,0.11538461538461539
7,75,5,0.07692307692307693
7,75,6,0.0
7,75,7,0.0
7,76,-7,1.0
7,76,-6,1.0
7,76,-5,1.0
7,76,-4,1.0
7,76,-3,0.9615384615384616
7,76,-2,0.9230769230769231
7,76,-1,0.7307692307692307
7,76,0,0.6153846153846154
7,76,1,0.5
7,76,2,0.2692307692307692
7,76,3,0.11538461538461539
7,76,4,0.07692307692307693
7,76,5,0.038461538461538464
7,76,6,0.038461538461538464
7,76,7,0.038461538461538464
7,77,-7,1.0
7,77,-6,1.0
7,77,-5,1.0
7,77,-4,1.0
7,77,-3,0.9230769230769231
7,77,-2,0.8461538461538461
7,77,-1,0.8076923076923077
7,77,0,0.5769230769230769
7,77,1,0.46153846153846156
7,77,2,0.34615384615384615
7,77,3,0.15384615384615385
7,77,4,0.07692307692307693
7,77,5,0.07692307692307693
7,77,6,0.038461538461538464
7,77,7,0.038461538461538464
7,78,-7,1.0
7,78,-6,1.0
7,78,-5,1.0
7,78,-4,1.0
7,78,-3,1.0
7,78,-2,0.9615384615384616
7,78,-1,0.8461538461538461
7,78,0,0.6538461538461539
7,78,1,0.5
7,78,2,0.38461538461538464
7,78,3,0.19230769230769232
7,78,4,0.11538461538461539
7,78,5,0.07692307692307693
7,78,6,0.038461538461538464
7,78,7,0.038461538461538464
7,79,-7,1.0
7,79,-6,1.0
7,79,-5,1.0
7,79,-4,1.0
7,79,-3,0.9583333333333334
7,79,-2,0.9583333333333334
7,79,-1,0.8333333333333334
7,79,0,0.7083333333333334
7,79,1,0.4166666666666667
7,79,2,0.2916666666666667
7,79,3,0.125
7,79,4,0.125
7,79,5,0.041666666666666664
7,79,6,0.041666666666666664
7,79,7,0.0
7,80,-7,1.0
7,80,-6,1.0
7,80,-5,1.0
7,80,-4,1.0
7,80,-3,1.0
7,80,-2,0.96
7,80,-1,0.92
7,80,0,0.76
7,80,1,0.52
7,80,2,0.2
7,80,3,0.16
7,80,4,0.12
7,80,5,0.04
7,80,6,0.0
7,80,7,0.0
7,81,-7,1.0
7,81,-6,1.0
7,81,-5,1.0
7,81,-4,1.0
7,81,-3,1.0
7,81,-2,0.96
7,81,-1,0.84
7,81,0,0.68
7,81,1,0.6
7,81,2,0.44
7,81,3,0.16
7,81,4,0.08
7,81,5,0.0
7,81,6,0.0
7,81,7,0.0
7,82,-7,1.0
7,82,-6,1.0
7,82,-5,1.0
7,82,-4,1.0
7,82,-3,1.0
7,82,-2,0.9615384615384616
7,82,-1,0.9230769230769231
7,82,0,0.7692307692307693
7,82,1,0.5384615384615384
7,82,2,0.3076923076923077
7,82,3,0.11538461538461539
7,82,4,0.038461538461538464
7,82,5,0.0
7,82,6,0.0
7,82,7,0.0
7,83,-7,1.0
7,83,-6,1.0
7,83,-5,1.0
7,83,-4,1.0
7,83,-3,1.0
7,83,-2,1.0
7,83,-1,0.9615384615384616
7,83,0,0.8076923076923077
7,83,1,0.46153846153846156
7,83,2,0.34615384615384615
7,83,3,0.23076923076923078
7,83,4,0.038461538461538464
7,83,5,0.038461538461538464
7,83,6,0.0
7,83,7,0.0
7,84,-7,1.0
7,84,-6,1.0
7,84,-5,1.0
7,84,-4,1.0
7,84,-3,1.0
7,84,-2,1.0
7,84,-1,1.0
7,84,0,0.7692307692307693
7,84,1,0.5769230769230769
7,84,2,0.34615384615384615
7,84,3,0.11538461538461539
7,84,4,0.038461538461538464
7,84,5,0.0
7,84,6,0.0
7,84,7,0.0
7,85,-7,1.0
7,85,-6,1.0
7,85,-5,1.0
7,85,-4,1.0
7,85,-3,1.0
7,85,-2,1.0
7,85,-1,0.8461538461538461
7,85,0,0.6153846153846154
7,85,1,0.46153846153846156
7,85,2,0.2692307692307692
7,85,3,0.15384615384615385
7,85,4,0.07692307692307693
7,85,5,0.0
7,85,6,0.0
7,85,7,0.0
7,86,-7,1.0
7,86,-6,1.0
7,86,-5,1.0
7,86,-4,1.0
7,86,-3,1.0
7,86,-2,1.0
7,86,-1,0.9166666666666666
7,86,0,0.75
7,86,1,0.5
7,86,2,0.2916666666666667
7,86,3,0.16666666666666666
7,86,4,0.041666666666666664
7,86,5,0.0
7,86,6,0.0
7,86,7,0.0
7,87,-7,1.0
7,87,-6,1.0
7,87,-5,1.0
7,87,-4,1.0
7,87,-3,1.0
7,87,-2,0.9583333333333334
7,87,-1,0.9166666666666666
7,87,0,0.7083333333333334
7,87,1,0.5
7,87,2,0.16666666666666666
7,87,3,0.041666666666666664
7,87,4,0.041666666666666664
7,87,5,0.041666666666666664
7,87,6,0.0
7,87,7,0.0
7,88,-7,1.0
7,88,-6,1.0
7,88,-5,1.0
7,88,-4,1.0
7,88,-3,1.0
7,88,-2,0.9565217391304348
7,88,-1,0.8695652173913043
7,88,0,0.6521739130434783
7,88,1,0.34782608695652173
7,88,2,0.21739130434782608
7,88,3,0.043478260869565216
7,88,4,0.043478260869565216
7,88,5,0.043478260869565216
7,88,6,0.0
7,88,7,0.0
7,89,-7,1.0
7,89,-6,1.0
7,89,-5,1.0
7,89,-4,0.96
7,89,-3,0.96
7,89,-2,0.96
7,89,-1,0.76
7,89,0,0.56
7,89,1,0.36
7,89,2,0.24
7,89,3,0.12
7,89,4,0.0
7,89,5,0.0
7,89,6,0.0
7,89,7,0.0
7,90,-7,1.0
7,90,-6,1.0
7,90,-5,1.0
7,90,-4,1.0
7,90,-3,0.9615384615384616
7,90,-2,0.8846153846153846
7,90,-1,0.7307692307692307
7,90,0,0.6153846153846154
7,90,1,0.38461538461538464
7,90,2,0.3076923076923077
7,90,3,0.11538461538461539
7,90,4,0.038461538461538464
7,90,5,0.0
7,90,6,0.0
7,90,7,0.0
7,91,-7,1.0
7,91,-6,1.0
7,91,-5,1.0
7,91,-4,0.9615384615384616
7,91,-3,0.9230769230769231
7,91,-2,0.8846153846153846
7,91,-1,0.7307692307692307
7,91,0,0.6153846153846154
7,91,1,0.46153846153846156
7,91,2,0.34615384615384615
7,91,3,0.19230769230769232
7,91,4,0.07692307692307693
7,91,5,0.0
7,91,6,0.0
7,91,7,0.0
7,92,-7,1.0
7,92,-6,1.0
7,92,-5,1.0
7,92,-4,1.0
7,92,-3,0.9230769230769231
7,92,-2,0.8846153846153846
7,92,-1,0.6923076923076923
7,92,0,0.6153846153846154
7,92,1,0.46153846153846156
7,92,2,0.3076923076923077
7,92,3,0.19230769230769232
7,92,4,0.11538461538461539
7,92,5,0.038461538461538464
7,92,6,0.0
7,92,7,0.0
7,93,-7,1.0
7,93,-6,1.0
7,93,-5,1.0
7,93,-4,0.96
7,93,-3,0.92
7,93,-2,0.88
7,93,-1,0.76
7,93,0,0.6
7,93,1,0.48
7,93,2,0.36
7,93,3,0.2
7,93,4,0.12
7,93,5,0.04
7,93,6,0.0
7,93,7,0.0
7,94,-7,1.0
7,94,-6,1.0
7,94,-5,1.0
7,94,-4,0.96
7,94,-3,0.96
7,94,-2,0.84
7,94,-1,0.68
7,94,0,0.6
7,94,1,0.52
7,94,2,0.36
7,94,3,0.12
7,94,4,0.08
7,94,5,0.0
7,94,6,0.0
7,94,7,0.0
7,95,-7,1.0
7,95,-6,1.0
7,95,-5,1.0
7,95,-4,1.0
7,95,-3,0.9230769230769231
7,95,-2,0.8461538461538461
7,95,-1,0.8076923076923077
7,95,0,0.6153846153846154
7,95,1,0.4230769230769231
7,95,2,0.2692307692307692
7,95,3,0.07692307692307693
7,95,4,0.038461538461538464
7,95,5,0.038461538461538464
7,95,6,0.0
7,95,7,0.0
7,96,-7,1.0
7,96,-6,1.0
7,96,-5,1.0
7,96,-4,1.0
7,96,-3,0.9615384615384616
7,96,-2,0.8461538461538461
7,96,-1,0.7307692307692307
7,96,0,0.6538461538461539
7,96,1,0.5769230769230769
7,96,2,0.34615384615384615
7,96,3,0.23076923076923078
7,96,4,0.07692307692307693
7,96,5,0.038461538461538464
7,96,6,0.038461538461538464
7,96,7,0.0
7,97,-7,1.0
7,97,-6,1.0
7,97,-5,1.0
7,97,-4,1.0
7,97,-3,0.96
7,97,-2,0.96
7,97,-1,0.76
7,97,0,0.68
7,97,1,0.44
7,97,2,0.24
7,97,3,0.16
7,97,4,0.04
7,97,5,0.04
7,97,6,0.04
7,97,7,0.04
7,98,-7,1.0
7,98,-6,1.0
7,98,-5,1.0
7,98,-4,1.0
7,98,-3,1.0
7,98,-2,0.8846153846153846
7,98,-1,0.8076923076923077
7,98,0,0.6538461538461539
7,98,1,0.4230769230769231
7,98,2,0.2692307692307692
7,98,3,0.07692307692307693
7,98,4,0.038461538461538464
7,98,5,0.038461538461538464
7,98,6,0.038461538461538464
7,98,7,0.0
7,99,-7,1.0
7,99,-6,1.0
7,99,-5,1.0
7,99,-4,1.0
7,99,-3,1.0
7,99,-2,0.9615384615384616
7,99,-1,0.9230769230769231
7,99,0,0.6153846153846154
7,99,1,0.5
7,99,2,0.2692307692307692
7,99,3,0.038461538461538464
7,99,4,0.038461538461538464
7,99,5,0.038461538461538464
7,99,6,0.038461538461538464
7,99,7,0.0
7,100,-7,1.0
7,100,-6,1.0
7,100,-5,1.0
7,100,-4,1.0
7,100,-3,0.96
7,100,-2,0.8
7,100,-1,0.72
7,100,0,0.56
7,100,1,0.36
7,100,2,0.24
7,100,3,0.08
7,100,4,0.08
7,100,5,0.08
7,100,6,0.04
7,100,7,0.0
7,101,-7,1.0
7,101,-6,1.0
7,101,-5,1.0
7,101,-4,1.0
7,101,-3,0.92
7,101,-2,0.84
7,101,-1,0.64
7,101,0,0.48
7,101,1,0.24
7,101,2,0.24
7,101,3,0.12
7,101,4,0.12
7,101,5,0.04
7,101,6,0.0
7,101,7,0.0
7,102,-7,1.0
7,102,-6,1.0
7,102,-5,1.0
7,102,-4,0.9615384615384616
7,102,-3,0.8846153846153846
7,102,-2,0.7692307692307693
7,102,-1,0.5384615384615384
7,102,0,0.46153846153846156
7,102,1,0.34615384615384615
7,102,2,0.11538461538461539
7,102,3,0.11538461538461539
7,102,4,0.11538461538461539
7,102,5,0.038461538461538464
7,102,6,0.0
7,102,7,0.0
7,103,-7,1.0
7,103,-6,1.0
7,103,-5,1.0
7,103,-4,1.0
7,103,-3,0.96
7,103,-2,0.88
7,103,-1,0.6
7,103,0,0.48
7,103,1,0.28
7,103,2,0.24
7,103,3,0.2
7,103,4,0.12
7,103,5,0.04
7,103,6,0.04
7,103,7,0.0
7,104,-7,1.0
7,104,-6,1.0
7,104,-5,1.0
7,104,-4,1.0
7,104,-3,0.96
7,104,-2,0.92
7,104,-1,0.64
7,104,0,0.52
7,104,1,0.36
7,104,2,0.24
7,104,3,0.08
7,104,4,0.0
7,104,5,0.0
7,104,6,0.0
7,104,7,0.0
7,105,-7,1.0
7,105,-6,1.0
7,105,-5,1.0
7,105,-4,1.0
7,105,-3,1.0
7,105,-2,0.8
7,105,-1,0.64
7,105,0,0.52
7,105,1,0.32
7,105,2,0.24
7,105,3,0.08
7,105,4,0.04
7,105,5,0.0
7,105,6,0.0
7,105,7,0.0
7,106,-7,1.0
7,106,-6,1.0
7,106,-5,0.9615384615384616
7,106,-4,0.9615384615384616
7,106,-3,0.8846153846153846
7,106,-2,0.8461538461538461
7,106,-1,0.5769230769230769
7,106,0,0.5
7,106,1,0.3076923076923077
7,106,2,0.19230769230769232
7,106,3,0.11538461538461539
7,106,4,0.038461538461538464
7,106,5,0.0
7,106,6,0.0
7,106,7,0.0
7,107,-7,1.0
7,107,-6,1.0
7,107,-5,1.0
7,107,-4,1.0
7,107,-3,0.9230769230769231
7,107,-2,0.8846153846153846
7,107,-1,0.6923076923076923
7,107,0,0.5384615384615384
7,107,1,0.38461538461538464
7,107,2,0.19230769230769232
7,107,3,0.11538461538461539
7,107,4,0.07692307692307693
7,107,5,0.038461538461538464
7,107,6,0.0
7,107,7,0.0
7,108,-7,1.0
7,108,-6,1.0
7,108,-5,1.0
7,108,-4,1.0
7,108,-3,1.0
7,108,-2,0.92
7,108,-1,0.8
7,108,0,0.56
7,108,1,0.4
7,108,2,0.24
7,108,3,0.12
7,108,4,0.04
7,108,5,0.04
7,108,6,0.04
7,108,7,0.0
7,109,-7,1.0
7,109,-6,1.0
7,109,-5,1.0
7,109,-4,1.0
7,109,-3,1.0
7,109,-2,1.0
7,109,-1,0.8076923076923077
7,109,0,0.5
7,109,1,0.2692307692307692
7,109,2,0.23076923076923078
7,109,3,0.07692307692307693
7,109,4,0.07692307692307693
7,109,5,0.038461538461538464
7,109,6,0.0
7,109,7,0.0
7,110,-7,1.0
7,110,-6,1.0
7,110,-5,1.0
7,110,-4,1.0
7,110,-3,1.0
7,110,-2,0.9230769230769231
7,110,-1,0.8461538461538461
7,110,0,0.7307692307692307
7,110,1,0.5384615384615384
7,110,2,0.19230769230769232
7,110,3,0.15384615384615385
7,110,4,0.11538461538461539
7,110,5,0.038461538461538464
7,110,6,0.0
7,110,7,0.0
7,111,-7,1.0
7,111,-6,1.0
7,111,-5,1.0
7,111,-4,1.0
7,111,-3,1.0
7,111,-2,0.92
7,111,-1,0.76
7,111,0,0.64
7,111,1,0.48
7,111,2,0.24
7,111,3,0.16
7,111,4,0.16
7,111,5,0.08
7,111,6,0.0
7,111,7,0.0
7,112,-7,1.0
7,112,-6,1.0
7,112,-5,1.0
7,112,-4,1.0
7,112,-3,1.0
7,112,-2,0.88
7,112,-1,0.84
7,112,0,0.6
7,112,1,0.4
7,112,2,0.36
7,112,3,0.16
7,112,4,0.12
7,112,5,0.08
7,112,6,0.0
7,112,7,0.0
7,113,-7,1.0
7,113,-6,1.0
7,113,-5,1.0
7,113,-4,1.0
7,113,-3,0.9230769230769231
7,113,-2,0.8461538461538461
7,113,-1,0.7692307692307693
7,113,0,0.6153846153846154
7,113,1,0.46153846153846156
7,113,2,0.34615384615384615
7,113,3,0.23076923076923078
7,113,4,0.07692307692307693
7,113,5,0.07692307692307693
7,113,6,0.0
7,113,7,0.0
7,114,-7,1.0
7,114,-6,1.0
7,114,-5,1.0
7,114,-4,0.9615384615384616
7,114,-3,0.9615384615384616
7,114,-2,0.8461538461538461
7,114,-1,0.7307692307692307
7,114,0,0.6538461538461539
7,114,1,0.5
7,114,2,0.3076923076923077
7,114,3,0.15384615384615385
7,114,4,0.11538461538461539
7,114,5,0.038461538461538464
7,114,6,0.0
7,114,7,0.0
7,115,-7,1.0
7,115,-6,1.0
7,115,-5,1.0
7,115,-4,1.0
7,115,-3,0.9615384615384616
7,115,-2,0.8846153846153846
7,115,-1,0.7692307692307693
7,115,0,0.6923076923076923
7,115,1,0.46153846153846156
7,115,2,0.34615384615384615
7,115,3,0.15384615384615385
7,115,4,0.07692307692307693
7,115,5,0.0
7,115,6,0.0
7,115,7,0.0
7,116,-7,1.0
7,116,-6,1.0
7,116,-5,1.0
7,116,-4,1.0
7,116,-3,0.96
7,116,-2,0.88
7,116,-1,0.72
7,116,0,0.68
7,116,1,0.6
7,116,2,0.36
7,116,3,0.16
7,116,4,0.08
7,116,5,0.0
7,116,6,0.0
7,116,7,0.0
7,117,-7,1.0
7,117,-6,1.0
7,117,-5,1.0
7,117,-4,1.0
7,117,-3,0.9285714285714286
7,117,-2,0.7857142857142857
7,117,-1,0.6428571428571429
7,117,0,0.5714285714285714
7,117,1,0.5
7,117,2,0.5
7,117,3,0.21428571428571427
7,117,4,0.0
7,117,5,0.0
7,117,6,0.0
7,117,7,0.0
7,118,-7,1.0
7,118,-6,1.0
7,118,-5,1.0
7,118,-4,0.9285714285714286
7,118,-3,0.9285714285714286
7,118,-2,0.7857142857142857
7,118,-1,0.7142857142857143
7,118,0,0.5714285714285714
7,118,1,0.5
7,118,2,0.2857142857142857
7,118,3,0.21428571428571427
7,118,4,0.07142857142857142
7,118,5,0.0
7,118,6,0.0
7,118,7,0.0
7,119,-7,1.0
7,119,-6,1.0
7,119,-5,1.0
7,119,-4,1.0
7,119,-3,0.9166666666666666
7,119,-2,0.75
7,119,-1,0.6666666666666666
7,119,0,0.5833333333333334
7,119,1,0.4166666666666667
7,119,2,0.3333333333333333
7,119,3,0.16666666666666666
7,119,4,0.16666666666666666
7,119,5,0.0
7,119,6,0.0
7,119,7,0.0
7,120,-7,1.0
7,120,-6,1.0
7,120,-5,1.0
7,120,-4,1.0
7,120,-3,1.0
7,120,-2,0.9166666666666666
7,120,-1,0.75
7,120,0,0.5833333333333334
7,120,1,0.3333333333333333
7,120,2,0.25
7,120,3,0.08333333333333333
7,120,4,0.0
7,120,5,0.0
7,120,6,0.0
7,120,7,0.0
7,121,-7,1.0
7,121,-6,1.0
7,121,-5,1.0
7,121,-4,1.0
7,121,-3,1.0
7,121,-2,0.9090909090909091
7,121,-1,0.8181818181818182
7,121,0,0.5454545454545454
7,121,1,0.2727272727272727
7,121,2,0.18181818181818182
7,121,3,0.09090909090909091
7,121,4,0.09090909090909091
7,121,5,0.0
7,121,6,0.0
7,121,7,0.0
7,122,-7,1.0
7,122,-6,1.0
7,122,-5,1.0
7,122,-4,1.0
7,122,-3,1.0
7,122,-2,1.0
7,122,-1,0.7272727272727273
7,122,0,0.45454545454545453
7,122,1,0.36363636363636365
7,122,2,0.18181818181818182
7,122,3,0.09090909090909091
7,122,4,0.0
7,122,5,0.0
7,122,6,0.0
7,122,7,0.0
7,123,-7,1.0
7,123,-6,1.0
7,123,-5,1.0
7,123,-4,1.0
7,123,-3,0.9
7,123,-2,0.9
7,123,-1,0.7
7,123,0,0.6
7,123,1,0.2
7,123,2,0.2
7,123,3,0.0
7,123,4,0.0
7,123,5,0.0
7,123,6,0.0
7,123,7,0.0
7,124,-7,1.0
7,124,-6,1.0
7,124,-5,1.0
7,124,-4,1.0
7,124,-3,1.0
7,124,-2,1.0
7,124,-1,0.5
7,124,0,0.5
7,124,1,0.0
7,124,2,0.0
7,124,3,0.0
7,124,4,0.0
7,124,5,0.0
7,124,6,0.0
7,124,7,0.0
7,125,-7,1.0
7,125,-6,1.0
7,125,-5,1.0
7,125,-4,1.0
7,125,-3,1.0
7,125,-2,1.0
7,125,-1,1.0
7,125,0,0.0
7,125,1,0.0
7,125,2,0.0
7,125,3,0.0
7,125,4,0.0
7,125,5,0.0
7,125,6,0.0
7,125,7,0.0
7,126,-7,1.0
7,126,-6,1.0
7,126,-5,1.0
7,126,-4,1.0
7,126,-3,1.0
7,126,-2,0.5
7,126,-1,0.0
7,126,0,0.0
7,126,1,0.0
7,126,2,0.0
7,126,3,0.0
7,126,4,0.0
7,126,5,0.0
7,126,6,0.0
7,126,7,0.0
7,127,-7,1.0
7,127,-6,1.0
7,127,-5,1.0
7,127,-4,1.0
7,127,-3,1.0
7,127,-2,0.0
7,127,-1,0.0
7,127,0,0.0
7,127,1,0.0
7,127,2,0.0
7,127,3,0.0
7,127,4,0.0
7,127,5,0.0
7,127,6,0.0
7,127,7,0.0
7,128,-7,1.0
7,128,-6,1.0
7,128,-5,1.0
7,128,-4,1.0
7,128,-3,1.0
7,128,-2,1.0
7,128,-1,0.5
7,128,0,0.0
7,128,1,0.0
7,128,2,0.0
7,128,3,0.0
7,128,4,0.0
7,128,5,0.0
7,128,6,0.0
7,128,7,0.0
7,129,-7,1.0
7,129,-6,1.0
7,129,-5,1.0
7,129,-4,1.0
7,129,-3,1.0
7,129,-2,1.0
7,129,-1,1.0
7,129,0,0.5
7,129,1,0.5
7,129,2,0.0
7,129,3,0.0
7,129,4,0.0
7,129,5,0.0
7,129,6,0.0
7,129,7,0.0
7,130,-7,1.0
7,130,-6,1.0
7,130,-5,1.0
7,130,-4,1.0
7,130,-3,1.0
7,130,-2,1.0
7,130,-1,0.5
7,130,0,0.0
7,130,1,0.0
7,130,2,0.0
7,130,3,0.0
7,130,4,0.0
7,130,5,0.0
7,130,6,0.0
7,130,7,0.0
7,131,-7,1.0
7,131,-6,1.0
7,131,-5,1.0
7,131,-4,1.0
7,131,-3,1.0
7,131,-2,1.0
7,131,-1,1.0
7,131,0,0.0
7,131,1,0.0
7,131,2,0.0
7,131,3,0.0
7,131,4,0.0
7,131,5,0.0
7,131,6,0.0
7,131,7,0.0
7,132,-7,1.0
7,132,-6,1.0
7,132,-5,1.0
7,132,-4,1.0
7,132,-3,1.0
7,132,-2,1.0
7,132,-1,1.0
7,132,0,1.0
7,132,1,0.0
7,132,2,0.0
7,132,3,0.0
7,132,4,0.0
7,132,5,0.0
7,132,6,0.0
7,132,7,0.0
7,133,-7,1.0
7,133,-6,1.0
7,133,-5,1.0
7,133,-4,1.0
7,133,-3,1.0
7,133,-2,1.0
7,133,-1,0.5
7,133,0,0.5
7,133,1,0.5
7,133,2,0.0
7,133,3,0.0
7,133,4,0.0
7,133,5,0.0
7,133,6,0.0
7,133,7,0.0
7,134,-7,1.0
7,134,-6,1.0
7,134,-5,1.0
7,134,-4,1.0
7,134,-3,1.0
7,134,-2,1.0
7,134,-1,0.5
7,134,0,0.5
7,134,1,0.5
7,134,2,0.0
7,134,3,0.0
7,134,4,0.0
7,134,5,0.0
7,134,6,0.0
7,134,7,0.0
8,8,-7,1.0
8,8,-6,1.0
8,8,-5,1.0
8,8,-4,1.0
8,8,-3,1.0
8,8,-2,1.0
8,8,-1,0.0
8,8,0,0.0
8,8,1,0.0
8,8,2,0.0
8,8,3,0.0
8,8,4,0.0
8,8,5,0.0
8,8,6,0.0
8,8,7,0.0
8,9,-7,1.0
8,9,-6,1.0
8,9,-5,1.0
8,9,-4,1.0
8,9,-3,1.0
8,9,-2,1.0
8,9,-1,0.0
8,9,0,0.0
8,9,1,0.0
8,9,2,0.0
8,9,3,0.0
8,9,4,0.0
8,9,5,0.0
8,9,6,0.0
8,9,7,0.0
8,10,-7,1.0
8,10,-6,1.0
8,10,-5,1.0
8,10,-4,1.0
8,10,-3,1.0
8,10,-2,0.0
8,10,-1,0.0
8,10,0,0.0
8,10,1,0.0
8,10,2,0.0
8,10,3,0.0
8,10,4,0.0
8,10,5,0.0
8,10,6,0.0
8,10,7,0.0
8,11,-7,1.0
8,11,-6,1.0
8,11,-5,1.0
8,11,-4,1.0
8,11,-3,0.0
8,11,-2,0.0
8,11,-1,0.0
8,11,0,0.0
8,11,1,0.0
8,11,2,0.0
8,11,3,0.0
8,11,4,0.0
8,11,5,0.0
8,11,6,0.0
8,11,7,0.0
8,12,-7,1.0
8,12,-6,1.0
8,12,-5,1.0
8,12,-4,1.0
8,12,-3,0.0
8,12,-2,0.0
8,12,-1,0.0
8,12,0,0.0
8,12,1,0.0
8,12,2,0.0
8,12,3,0.0
8,12,4,0.0
8,12,5,0.0
8,12,6,0.0
8,12,7,0.0
8,13,-7,1.0
8,13,-6,1.0
8,13,-5,1.0
8,13,-4,1.0
8,13,-3,1.0
8,13,-2,0.5
8,13,-1,0.5
8,13,0,0.5
8,13,1,0.5
8,13,2,0.5
8,13,3,0.0
8,13,4,0.0
8,13,5,0.0
8,13,6,0.0
8,13,7,0.0
8,14,-7,1.0
8,14,-6,1.0
8,14,-5,1.0
8,14,-4,1.0
8,14,-3,1.0
8,14,-2,1.0
8,14,-1,0.5
8,14,0,0.0
8,14,1,0.0
8,14,2,0.0
8,14,3,0.0
8,14,4,0.0
8,14,5,0.0
8,14,6,0.0
8,14,7,0.0
8,15,-7,1.0
8,15,-6,1.0
8,15,-5,1.0
8,15,-4,1.0
8,15,-3,1.0
8,15,-2,1.0
8,15,-1,1.0
